TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,TEAM_ID,TEAM_ABBREVIATION
1610612737,2014-15,00,Jeff Teague,Jeff,jeff-teague,0,G,6-2,181,"JUN 10, 1988",27.0,5,Wake Forest,201952,,1610612737,ATL
1610612737,2014-15,00,Austin Daye,Austin,austin-daye,3,F,6-11,220,"JUN 05, 1988",27.0,5,Gonzaga,201948,,1610612737,ATL
1610612737,2014-15,00,Paul Millsap,Paul,paul-millsap,4,F,6-8,253,"FEB 10, 1985",30.0,8,Louisiana Tech,200794,,1610612737,ATL
1610612737,2014-15,00,DeMarre Carroll,DeMarre,demarre-carroll,5,F,6-8,212,"JUL 27, 1986",28.0,5,Missouri,201960,,1610612737,ATL
1610612737,2014-15,00,Pero Antic,Pero,pero-antic,6,F-C,6-11,260,"JUL 29, 1982",32.0,1,Olympiacos,203544,,1610612737,ATL
1610612737,2014-15,00,Elton Brand,Elton,elton-brand,7,F-C,6-9,254,"MAR 11, 1979",36.0,15,Duke,1882,,1610612737,ATL
1610612737,2014-15,00,Shelvin Mack,Shelvin,shelvin-mack,8,G,6-3,207,"APR 22, 1990",25.0,3,Butler,202714,,1610612737,ATL
1610612737,2014-15,00,John Jenkins,John,john-jenkins,12,G,6-4,215,"MAR 06, 1991",24.0,2,Vanderbilt,203098,,1610612737,ATL
1610612737,2014-15,00,Al Horford,Al,al-horford,15,C-F,6-10,250,"JUN 03, 1986",29.0,7,Florida,201143,,1610612737,ATL
1610612737,2014-15,00,Dennis Schröder,Dennis,dennis-schröder,17,G,6-1,168,"SEP 15, 1993",21.0,1,Braunschweig,203471,,1610612737,ATL
1610612737,2014-15,00,Kent Bazemore,Kent,kent-bazemore,24,G,6-5,201,"JUL 01, 1989",25.0,2,Old Dominion,203145,,1610612737,ATL
1610612737,2014-15,00,Thabo Sefolosha,Thabo,thabo-sefolosha,25,F-G,6-7,222,"MAY 02, 1984",31.0,8,Angelico Biella,200757,,1610612737,ATL
1610612737,2014-15,00,Kyle Korver,Kyle,kyle-korver,26,G,6-7,212,"MAR 17, 1981",34.0,11,Creighton,2594,,1610612737,ATL
1610612737,2014-15,00,Mike Muscala,Mike,mike-muscala,31,F-C,6-11,230,"JUL 01, 1991",23.0,1,Bucknell,203488,,1610612737,ATL
1610612737,2014-15,00,Mike Scott,Mike,mike-scott,32,F,6-8,237,"JUL 16, 1988",26.0,2,Virginia,203118,,1610612737,ATL
1610612738,2014-15,00,Avery Bradley,Avery,avery-bradley,0,G,6-2,180,"NOV 26, 1990",24.0,4,University of Texas at Austin,202340,,1610612738,BOS
1610612738,2014-15,00,Isaiah Thomas,Isaiah,isaiah-thomas,4,G,5-9,185,"FEB 07, 1989",26.0,3,Washington,202738,,1610612738,BOS
1610612738,2014-15,00,Jared Sullinger,Jared,jared-sullinger,7,F,6-9,260,"MAR 04, 1992",23.0,2,Ohio State,203096,,1610612738,BOS
1610612738,2014-15,00,Jonas Jerebko,Jonas,jonas-jerebko,8,F,6-10,231,"MAR 02, 1987",28.0,4,Angelico Biella,201973,,1610612738,BOS
1610612738,2014-15,00,Evan Turner,Evan,evan-turner,11,G-F,6-7,220,"OCT 27, 1988",26.0,4,Ohio State,202323,,1610612738,BOS
1610612738,2014-15,00,James Young,James,james-young,13,G-F,6-6,215,"AUG 16, 1995",19.0,R,Kentucky,203923,,1610612738,BOS
1610612738,2014-15,00,Phil Pressey,Phil,phil-pressey,26,G,5-11,175,"FEB 17, 1991",24.0,1,Missouri,203515,,1610612738,BOS
1610612738,2014-15,00,Brandon Bass,Brandon,brandon-bass,30,F-C,6-8,250,"APR 30, 1985",30.0,9,Louisiana State,101138,,1610612738,BOS
1610612738,2014-15,00,Marcus Smart,Marcus,marcus-smart,36,G,6-4,220,"MAR 06, 1994",21.0,R,Oklahoma State,203935,,1610612738,BOS
1610612738,2014-15,00,Kelly Olynyk,Kelly,kelly-olynyk,41,C-F,7-0,238,"APR 19, 1991",24.0,1,Gonzaga,203482,,1610612738,BOS
1610612738,2014-15,00,Tyler Zeller,Tyler,tyler-zeller,44,C-F,7-0,253,"JAN 17, 1990",25.0,2,North Carolina,203092,,1610612738,BOS
1610612738,2014-15,00,Gerald Wallace,Gerald,gerald-wallace,45,F,6-7,220,"JUL 23, 1982",32.0,13,Alabama,2222,,1610612738,BOS
1610612738,2014-15,00,Chris Babb,Chris,chris-babb,52,G,6-5,225,"FEB 14, 1990",25.0,1,Iowa State,203569,,1610612738,BOS
1610612738,2014-15,00,Gigi Datome,Gigi,gigi-datome,70,F,6-8,215,"NOV 27, 1987",27.0,1,Virtus Roma,203540,,1610612738,BOS
1610612738,2014-15,00,Jae Crowder,Jae,jae-crowder,99,F,6-6,235,"JUL 06, 1990",24.0,2,Marquette,203109,,1610612738,BOS
1610612739,2014-15,00,Kevin Love,Kevin,kevin-love,0,F,6-10,243,"SEP 07, 1988",26.0,6,UCLA,201567,,1610612739,CLE
1610612739,2014-15,00,James Jones,James,james-jones,1,F,6-8,215,"OCT 04, 1980",34.0,11,Miami,2592,,1610612739,CLE
1610612739,2014-15,00,Kyrie Irving,Kyrie,kyrie-irving,2,G,6-3,193,"MAR 23, 1992",23.0,3,Duke,202681,,1610612739,CLE
1610612739,2014-15,00,Kendrick Perkins,Kendrick,kendrick-perkins,3,C,6-10,270,"NOV 10, 1984",30.0,11,Clifton J. Ozen HS (TX),2570,,1610612739,CLE
1610612739,2014-15,00,Iman Shumpert,Iman,iman-shumpert,4,G,6-5,220,"JUN 26, 1990",25.0,3,Georgia Tech,202697,,1610612739,CLE
1610612739,2014-15,00,JR Smith,JR,jr-smith,5,G-F,6-6,225,"SEP 09, 1985",29.0,10,No College,2747,,1610612739,CLE
1610612739,2014-15,00,Matthew Dellavedova,Matthew,matthew-dellavedova,8,G,6-4,200,"SEP 08, 1990",24.0,1,Saint Mary's,203521,,1610612739,CLE
1610612739,2014-15,00,Joe Harris,Joe,joe-harris,12,G,6-6,225,"SEP 06, 1991",23.0,R,Virginia,203925,,1610612739,CLE
1610612739,2014-15,00,Tristan Thompson,Tristan,tristan-thompson,13,C-F,6-9,238,"MAR 13, 1991",24.0,3,Texas-Austin,202684,,1610612739,CLE
1610612739,2014-15,00,Anderson Varejao,Anderson,anderson-varejao,17,C,6-11,267,"SEP 28, 1982",32.0,10,FC Barcelona,2760,,1610612739,CLE
1610612739,2014-15,00,Mike Miller,Mike,mike-miller,18,G-F,6-8,218,"FEB 19, 1980",35.0,14,Florida,2034,,1610612739,CLE
1610612739,2014-15,00,Timofey Mozgov,Timofey,timofey-mozgov,20,C,7-1,250,"JUL 16, 1986",28.0,4,Khimki,202389,,1610612739,CLE
1610612739,2014-15,00,LeBron James,LeBron,lebron-james,23,F,6-8,250,"DEC 30, 1984",30.0,11,St. Vincent-St. Mary HS (OH),2544,,1610612739,CLE
1610612739,2014-15,00,Shawn Marion,Shawn,shawn-marion,31,G-F,6-7,228,"MAY 07, 1978",37.0,15,UNLV,1890,,1610612739,CLE
1610612739,2014-15,00,Brendan Haywood,Brendan,brendan-haywood,33,C,7-0,263,"NOV 27, 1979",35.0,12,North Carolina,2217,,1610612739,CLE
1610612740,2014-15,00,Tyreke Evans,Tyreke,tyreke-evans,1,G-F,6-6,220,"SEP 19, 1989",25.0,5,Memphis,201936,,1610612740,NOP
1610612740,2014-15,00,Omer Asik,Omer,omer-asik,3,C,7-0,255,"JUL 04, 1986",28.0,4,Fenerbahce,201600,,1610612740,NOP
1610612740,2014-15,00,Jeff Withey,Jeff,jeff-withey,5,C,7-0,222,"MAR 07, 1990",25.0,1,Kansas,203481,,1610612740,NOP
1610612740,2014-15,00,Luke Babbitt,Luke,luke-babbitt,8,F,6-9,225,"JUN 20, 1989",26.0,4,Nevada,202337,,1610612740,NOP
1610612740,2014-15,00,Eric Gordon,Eric,eric-gordon,10,G,6-4,215,"DEC 25, 1988",26.0,6,Indiana,201569,,1610612740,NOP
1610612740,2014-15,00,Jrue Holiday,Jrue,jrue-holiday,11,G,6-4,205,"JUN 12, 1990",25.0,5,UCLA,201950,,1610612740,NOP
1610612740,2014-15,00,Toney Douglas,Toney,toney-douglas,16,G,6-2,195,"MAR 16, 1986",29.0,5,Florida State,201962,,1610612740,NOP
1610612740,2014-15,00,Quincy Pondexter,Quincy,quincy-pondexter,20,F-G,6-7,220,"MAR 10, 1988",27.0,4,Washington,202347,,1610612740,NOP
1610612740,2014-15,00,Anthony Davis,Anthony,anthony-davis,23,F-C,6-10,220,"MAR 11, 1993",22.0,2,Kentucky,203076,,1610612740,NOP
1610612740,2014-15,00,Norris Cole,Norris,norris-cole,30,G,6-2,175,"OCT 13, 1988",26.0,3,Cleveland State,202708,,1610612740,NOP
1610612740,2014-15,00,Jimmer Fredette,Jimmer,jimmer-fredette,32,G,6-2,195,"FEB 25, 1989",26.0,3,Brigham Young,202690,,1610612740,NOP
1610612740,2014-15,00,Ryan Anderson,Ryan,ryan-anderson,33,F,6-10,240,"MAY 06, 1988",27.0,6,California,201583,,1610612740,NOP
1610612740,2014-15,00,Alexis Ajinca,Alexis,alexis-ajinca,42,C,7-2,248,"MAY 06, 1988",27.0,4,Hyeres-Toulon,201582,,1610612740,NOP
1610612740,2014-15,00,Dante Cunningham,Dante,dante-cunningham,44,F,6-8,230,"APR 22, 1987",28.0,5,Villanova,201967,,1610612740,NOP
1610612741,2014-15,00,Aaron Brooks,Aaron,aaron-brooks,0,G,6-0,161,"JAN 14, 1985",30.0,6,Oregon,201166,,1610612741,CHI
1610612741,2014-15,00,Derrick Rose,Derrick,derrick-rose,1,G,6-3,190,"OCT 04, 1988",26.0,5,Memphis,201565,,1610612741,CHI
1610612741,2014-15,00,Doug McDermott,Doug,doug-mcdermott,3,F,6-8,225,"JAN 03, 1992",23.0,R,Creighton,203926,,1610612741,CHI
1610612741,2014-15,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-4,190,"JAN 02, 1981",34.0,11,Kansas,2550,,1610612741,CHI
1610612741,2014-15,00,Joakim Noah,Joakim,joakim-noah,13,C,6-11,232,"FEB 25, 1985",30.0,7,Florida,201149,,1610612741,CHI
1610612741,2014-15,00,Pau Gasol,Pau,pau-gasol,16,F-C,7-0,250,"JUL 06, 1980",34.0,13,FC Barcelona,2200,,1610612741,CHI
1610612741,2014-15,00,Tony Snell,Tony,tony-snell,20,F,6-7,200,"NOV 10, 1991",23.0,1,New Mexico,203503,,1610612741,CHI
1610612741,2014-15,00,Jimmy Butler III,Jimmy,jimmy-butler-iii,21,G-F,6-7,220,"SEP 14, 1989",25.0,3,Marquette,202710,,1610612741,CHI
1610612741,2014-15,00,Taj Gibson,Taj,taj-gibson,22,F,6-9,225,"JUN 24, 1985",30.0,5,Southern California,201959,,1610612741,CHI
1610612741,2014-15,00,Mike Dunleavy,Mike,mike-dunleavy,34,F,6-9,230,"SEP 15, 1980",34.0,12,Duke,2399,,1610612741,CHI
1610612741,2014-15,00,Cameron Bairstow,Cameron,cameron-bairstow,41,F-C,6-9,250,"DEC 07, 1990",24.0,R,New Mexico,203946,,1610612741,CHI
1610612741,2014-15,00,Nikola Mirotic,Nikola,nikola-mirotic,44,F,6-10,220,"FEB 11, 1991",24.0,R,Real Madrid,202703,,1610612741,CHI
1610612741,2014-15,00,Nazr Mohammed,Nazr,nazr-mohammed,48,C,6-10,250,"SEP 05, 1977",37.0,16,Kentucky,1737,,1610612741,CHI
1610612741,2014-15,00,E'Twaun Moore,E'Twaun,etwaun-moore,55,G,6-4,191,"FEB 25, 1989",26.0,3,Purdue,202734,,1610612741,CHI
1610612742,2014-15,00,Amar'e Stoudemire,Amar'e,amare-stoudemire,1,C-F,6-10,245,"NOV 16, 1982",32.0,12,Cypress Creek HS (FL),2405,,1610612742,DAL
1610612742,2014-15,00,Raymond Felton,Raymond,raymond-felton,2,G,6-1,205,"JUN 26, 1984",31.0,9,North Carolina,101109,,1610612742,DAL
1610612742,2014-15,00,Charlie Villanueva,Charlie,charlie-villanueva,3,F,6-11,232,"AUG 24, 1984",30.0,9,Connecticut,101111,,1610612742,DAL
1610612742,2014-15,00,Greg Smith,Greg,greg-smith,4,C,6-10,250,"JAN 08, 1991",24.0,3,Fresno State,202962,,1610612742,DAL
1610612742,2014-15,00,J.J. Barea,J.J.,jj-barea,5,G,6-0,185,"JUN 26, 1984",31.0,8,Northeastern,200826,,1610612742,DAL
1610612742,2014-15,00,Tyson Chandler,Tyson,tyson-chandler,6,C,7-1,240,"OCT 02, 1982",32.0,13,Dominguez HS (CA),2199,,1610612742,DAL
1610612742,2014-15,00,Al-Farouq Aminu,Al-Farouq,al-farouq-aminu,7,F,6-9,215,"SEP 21, 1990",24.0,4,Wake Forest,202329,,1610612742,DAL
1610612742,2014-15,00,Dwight Powell,Dwight,dwight-powell,8,F,6-11,240,"JUL 20, 1991",23.0,R,Stanford,203939,Traded from BOS on 12/18/14,1610612742,DAL
1610612742,2014-15,00,Rajon Rondo,Rajon,rajon-rondo,9,G,6-1,186,"FEB 22, 1986",29.0,8,Kentucky,200765,,1610612742,DAL
1610612742,2014-15,00,Monta Ellis,Monta,monta-ellis,11,G,6-3,185,"OCT 26, 1985",29.0,9,Lanier HS (MS),101145,,1610612742,DAL
1610612742,2014-15,00,Devin Harris,Devin,devin-harris,20,G,6-3,192,"FEB 27, 1983",32.0,10,Wisconsin,2734,,1610612742,DAL
1610612742,2014-15,00,Richard Jefferson,Richard,richard-jefferson,24,F,6-7,234,"JUN 21, 1980",35.0,13,Arizona,2210,,1610612742,DAL
1610612742,2014-15,00,Chandler Parsons,Chandler,chandler-parsons,25,F,6-9,227,"OCT 25, 1988",26.0,3,Florida,202718,,1610612742,DAL
1610612742,2014-15,00,Dirk Nowitzki,Dirk,dirk-nowitzki,41,F,7-0,245,"JUN 19, 1978",37.0,16,DJK Wurzburg,1717,,1610612742,DAL
1610612742,2014-15,00,Bernard James,Bernard,bernard-james,55,C,6-10,235,"FEB 07, 1985",30.0,2,Florida State,203108,,1610612742,DAL
1610612743,2014-15,00,Darrell Arthur,Darrell,darrell-arthur,00,F,6-9,235,"MAR 25, 1988",27.0,6,Kansas,201589,,1610612743,DEN
1610612743,2014-15,00,Ty Lawson,Ty,ty-lawson,3,G,5-11,195,"NOV 03, 1987",27.0,5,North Carolina,201951,,1610612743,DEN
1610612743,2014-15,00,Randy Foye,Randy,randy-foye,4,G,6-4,213,"SEP 24, 1983",31.0,8,Villanova,200751,,1610612743,DEN
1610612743,2014-15,00,Will Barton,Will,will-barton,5,G,6-6,175,"JAN 06, 1991",24.0,2,Memphis,203115,,1610612743,DEN
1610612743,2014-15,00,JJ Hickson,JJ,jj-hickson,7,F-C,6-9,242,"SEP 04, 1988",26.0,6,North Carolina State,201581,,1610612743,DEN
1610612743,2014-15,00,Danilo Gallinari,Danilo,danilo-gallinari,8,F,6-10,225,"AUG 08, 1988",26.0,6,Olimpia Milano,201568,,1610612743,DEN
1610612743,2014-15,00,Erick Green,Erick,erick-green,11,G,6-4,185,"MAY 09, 1991",24.0,R,Virginia Tech,203475,,1610612743,DEN
1610612743,2014-15,00,Gary Harris,Gary,gary-harris,14,G,6-4,210,"SEP 14, 1994",20.0,R,Michigan State,203914,,1610612743,DEN
1610612743,2014-15,00,Ian Clark,Ian,ian-clark,20,G,6-3,180,"MAR 07, 1991",24.0,1,Belmont,203546,,1610612743,DEN
1610612743,2014-15,00,Wilson Chandler,Wilson,wilson-chandler,21,F,6-8,225,"MAY 10, 1987",28.0,7,DePaul,201163,,1610612743,DEN
1610612743,2014-15,00,Jamaal Franklin,Jamaal,jamaal-franklin,22,G,6-5,191,"JUL 21, 1991",23.0,1,San Diego State,203479,,1610612743,DEN
1610612743,2014-15,00,Jusuf Nurkić,Jusuf,jusuf-nurkić,23,C,6-11,280,"AUG 23, 1994",20.0,R,Cedevita,203994,,1610612743,DEN
1610612743,2014-15,00,Jameer Nelson,Jameer,jameer-nelson,28,G,6-0,190,"FEB 09, 1982",33.0,10,St. Joseph's (PA),2749,,1610612743,DEN
1610612743,2014-15,00,Kenneth Faried,Kenneth,kenneth-faried,35,F,6-8,228,"NOV 19, 1989",25.0,3,Morehead State,202702,,1610612743,DEN
1610612743,2014-15,00,Joffrey Lauvergne,Joffrey,joffrey-lauvergne,77,F-C,6-11,220,"SEP 30, 1991",23.0,R,Khimki,203530,,1610612743,DEN
1610612744,2014-15,00,Ognjen Kuzmic,Ognjen,ognjen-kuzmic,1,C,7-0,260,"MAY 16, 1990",25.0,1,Malaga,203136,,1610612744,GSW
1610612744,2014-15,00,Brandon Rush,Brandon,brandon-rush,4,G-F,6-6,220,"JUL 07, 1985",29.0,6,Kansas,201575,,1610612744,GSW
1610612744,2014-15,00,Marreese Speights,Marreese,marreese-speights,5,C-F,6-10,255,"AUG 04, 1987",27.0,6,Florida,201578,,1610612744,GSW
1610612744,2014-15,00,Justin Holiday,Justin,justin-holiday,7,G,6-6,185,"APR 05, 1989",26.0,1,Washington,203200,,1610612744,GSW
1610612744,2014-15,00,Andre Iguodala,Andre,andre-iguodala,9,G-F,6-6,215,"JAN 28, 1984",31.0,10,Arizona,2738,,1610612744,GSW
1610612744,2014-15,00,David Lee,David,david-lee,10,F-C,6-9,245,"APR 29, 1983",32.0,9,Florida,101135,,1610612744,GSW
1610612744,2014-15,00,Klay Thompson,Klay,klay-thompson,11,G,6-7,215,"FEB 08, 1990",25.0,3,Washington State,202691,,1610612744,GSW
1610612744,2014-15,00,Andrew Bogut,Andrew,andrew-bogut,12,C,7-0,260,"NOV 28, 1984",30.0,9,Utah,101106,,1610612744,GSW
1610612744,2014-15,00,Leandro Barbosa,Leandro,leandro-barbosa,19,G,6-3,194,"NOV 28, 1982",32.0,11,Bauru,2571,,1610612744,GSW
1610612744,2014-15,00,James Michael McAdoo,James Michael,james-michael-mcadoo,20,F,6-9,230,"JAN 04, 1993",22.0,R,North Carolina,203949,,1610612744,GSW
1610612744,2014-15,00,Draymond Green,Draymond,draymond-green,23,F,6-7,230,"MAR 04, 1990",25.0,2,Michigan State,203110,#35 Pick in 2012 Draft,1610612744,GSW
1610612744,2014-15,00,Stephen Curry,Stephen,stephen-curry,30,G,6-3,190,"MAR 14, 1988",27.0,5,Davidson,201939,#7 Pick in 2009 Draft,1610612744,GSW
1610612744,2014-15,00,Festus Ezeli,Festus,festus-ezeli,31,C,6-11,265,"OCT 21, 1989",25.0,2,Vanderbilt,203105,,1610612744,GSW
1610612744,2014-15,00,Shaun Livingston,Shaun,shaun-livingston,34,G,6-7,192,"SEP 11, 1985",29.0,9,Peoria Central HS (IL),2733,,1610612744,GSW
1610612744,2014-15,00,Harrison Barnes,Harrison,harrison-barnes,40,F,6-8,225,"MAY 30, 1992",23.0,2,North Carolina,203084,,1610612744,GSW
1610612745,2014-15,00,Trevor Ariza,Trevor,trevor-ariza,1,F,6-8,215,"JUN 30, 1985",29.0,10,UCLA,2772,,1610612745,HOU
1610612745,2014-15,00,Patrick Beverley,Patrick,patrick-beverley,2,G,6-1,210,"JUL 12, 1988",26.0,2,Arkansas,201976,,1610612745,HOU
1610612745,2014-15,00,Nick Johnson,Nick,nick-johnson,3,G,6-3,202,"DEC 22, 1992",22.0,R,Arizona,203910,,1610612745,HOU
1610612745,2014-15,00,Josh Smith,Josh,josh-smith,5,F,6-9,225,"DEC 05, 1985",29.0,10,Oak Hill Academy (VA),2746,,1610612745,HOU
1610612745,2014-15,00,Terrence Jones,Terrence,terrence-jones,6,F,6-9,255,"JAN 09, 1992",23.0,2,Kentucky,203093,,1610612745,HOU
1610612745,2014-15,00,Joey Dorsey,Joey,joey-dorsey,8,C-F,6-9,275,"DEC 16, 1983",31.0,3,Memphis,201595,,1610612745,HOU
1610612745,2014-15,00,Pablo Prigioni,Pablo,pablo-prigioni,9,G,6-3,185,"MAY 17, 1977",38.0,2,Baskonia,203143,,1610612745,HOU
1610612745,2014-15,00,Dwight Howard,Dwight,dwight-howard,12,C,6-11,275,"DEC 08, 1985",29.0,10,SW Atlanta Christian Academy (GA),2730,,1610612745,HOU
1610612745,2014-15,00,James Harden,James,james-harden,13,G,6-5,225,"AUG 26, 1989",25.0,5,Arizona State,201935,,1610612745,HOU
1610612745,2014-15,00,Clint Capela,Clint,clint-capela,15,C,6-10,240,"MAY 18, 1994",21.0,R,Elan Chalon,203991,Traded from ATL on 07/06/25,1610612745,HOU
1610612745,2014-15,00,Kostas Papanikolaou,Kostas,kostas-papanikolaou,16,F,6-8,235,"JUL 31, 1990",24.0,R,FC Barcelona,203123,,1610612745,HOU
1610612745,2014-15,00,Donatas Motiejunas,Donatas,donatas-motiejunas,20,F-C,7-0,255,"SEP 20, 1990",24.0,2,Lithuania,202700,,1610612745,HOU
1610612745,2014-15,00,Jason Terry,Jason,jason-terry,31,G,6-2,185,"SEP 15, 1977",37.0,15,Arizona,1891,,1610612745,HOU
1610612745,2014-15,00,KJ McDaniels,KJ,kj-mcdaniels,32,G-F,6-6,205,"FEB 09, 1993",22.0,R,Clemson,203909,,1610612745,HOU
1610612745,2014-15,00,Corey Brewer,Corey,corey-brewer,33,G-F,6-9,186,"MAR 05, 1986",29.0,7,Florida,201147,,1610612745,HOU
1610612746,2014-15,00,Glen Davis,Glen,glen-davis,0,F-C,6-9,289,"JAN 01, 1986",29.0,7,Louisiana State,201175,,1610612746,LAC
1610612746,2014-15,00,Jordan Hamilton,Jordan,jordan-hamilton,1,G-F,6-7,220,"OCT 06, 1990",24.0,3,Texas,202706,,1610612746,LAC
1610612746,2014-15,00,Chris Paul,Chris,chris-paul,3,G,6-0,175,"MAY 06, 1985",30.0,9,Wake Forest,101108,Signed on 07/21/25,1610612746,LAC
1610612746,2014-15,00,JJ Redick,JJ,jj-redick,4,G,6-4,190,"JUN 24, 1984",31.0,8,Duke,200755,,1610612746,LAC
1610612746,2014-15,00,DeAndre Jordan,DeAndre,deandre-jordan,6,C,6-11,265,"JUL 21, 1988",26.0,6,Texas A&M,201599,,1610612746,LAC
1610612746,2014-15,00,Spencer Hawes,Spencer,spencer-hawes,10,F-C,7-1,245,"APR 28, 1988",27.0,7,Washington,201150,,1610612746,LAC
1610612746,2014-15,00,Jamal Crawford,Jamal,jamal-crawford,11,G,6-5,200,"MAR 20, 1980",35.0,14,Michigan,2037,,1610612746,LAC
1610612746,2014-15,00,Ekpe Udoh,Ekpe,ekpe-udoh,13,F,6-10,245,"MAY 20, 1987",28.0,4,Baylor,202327,,1610612746,LAC
1610612746,2014-15,00,Lester Hudson,Lester,lester-hudson,14,G,6-3,190,"AUG 07, 1984",30.0,3,Tennessee-Martin,201991,,1610612746,LAC
1610612746,2014-15,00,Hedo Turkoglu,Hedo,hedo-turkoglu,15,F,6-10,220,"MAR 19, 1979",36.0,14,Efes Pilsen,2045,,1610612746,LAC
1610612746,2014-15,00,Matt Barnes,Matt,matt-barnes,22,F,6-7,226,"MAR 09, 1980",35.0,11,UCLA,2440,,1610612746,LAC
1610612746,2014-15,00,Austin Rivers,Austin,austin-rivers,25,G,6-4,200,"AUG 01, 1992",22.0,2,Duke,203085,,1610612746,LAC
1610612746,2014-15,00,C.J. Wilcox,C.J.,cj-wilcox,30,G,6-5,195,"DEC 30, 1990",24.0,R,Washington,203912,,1610612746,LAC
1610612746,2014-15,00,Dahntay Jones,Dahntay,dahntay-jones,31,G-F,6-6,225,"DEC 27, 1980",34.0,10,Duke,2563,,1610612746,LAC
1610612746,2014-15,00,Blake Griffin,Blake,blake-griffin,32,F,6-10,251,"MAR 16, 1989",26.0,4,Oklahoma,201933,,1610612746,LAC
1610612747,2014-15,00,Nick Young,Nick,nick-young,0,F-G,6-7,210,"JUN 01, 1985",30.0,7,Southern California,201156,,1610612747,LAL
1610612747,2014-15,00,Wayne Ellington,Wayne,wayne-ellington,2,G,6-4,200,"NOV 29, 1987",27.0,5,North Carolina,201961,,1610612747,LAL
1610612747,2014-15,00,Ryan Kelly,Ryan,ryan-kelly,4,F,6-11,230,"APR 09, 1991",24.0,1,Duke,203527,,1610612747,LAL
1610612747,2014-15,00,Carlos Boozer,Carlos,carlos-boozer,5,F,6-9,258,"NOV 20, 1981",33.0,12,Duke,2430,,1610612747,LAL
1610612747,2014-15,00,Jordan Clarkson,Jordan,jordan-clarkson,6,G,6-5,185,"JUN 07, 1992",23.0,R,Missouri,203903,,1610612747,LAL
1610612747,2014-15,00,Ronnie Price,Ronnie,ronnie-price,9,G,6-2,190,"JUN 21, 1983",32.0,9,Utah Valley,101179,,1610612747,LAL
1610612747,2014-15,00,Wesley Johnson,Wesley,wesley-johnson,11,F,6-7,215,"JUL 11, 1987",27.0,4,Syracuse,202325,,1610612747,LAL
1610612747,2014-15,00,Vander Blue,Vander,vander-blue,12,G,6-4,200,"JUL 17, 1992",22.0,1,Marquette,203505,,1610612747,LAL
1610612747,2014-15,00,Jabari Brown,Jabari,jabari-brown,15,G,6-5,214,"DEC 18, 1992",22.0,R,Missouri,203913,,1610612747,LAL
1610612747,2014-15,00,Jeremy Lin,Jeremy,jeremy-lin,17,G,6-3,200,"AUG 23, 1988",26.0,4,Harvard,202391,,1610612747,LAL
1610612747,2014-15,00,Ed Davis,Ed,ed-davis,21,F,6-10,240,"JUN 05, 1989",26.0,4,North Carolina,202334,,1610612747,LAL
1610612747,2014-15,00,Kobe Bryant,Kobe,kobe-bryant,24,G,6-6,212,"AUG 23, 1978",36.0,18,Lower Merion HS (PA),977,,1610612747,LAL
1610612747,2014-15,00,Jordan Hill,Jordan,jordan-hill,27,C,6-10,235,"JUL 27, 1987",27.0,5,Arizona,201941,,1610612747,LAL
1610612747,2014-15,00,Tarik Black,Tarik,tarik-black,28,C-F,6-11,257,"NOV 22, 1991",23.0,R,Kansas,204028,,1610612747,LAL
1610612747,2014-15,00,Julius Randle,Julius,julius-randle,30,F,6-9,250,"NOV 29, 1994",20.0,R,Kentucky,203944,,1610612747,LAL
1610612747,2014-15,00,Robert Sacre,Robert,robert-sacre,50,C,7-0,270,"JUN 06, 1989",26.0,2,Gonzaga,203135,,1610612747,LAL
1610612748,2014-15,00,Chris Bosh,Chris,chris-bosh,1,C,6-11,235,"MAR 24, 1984",31.0,11,Georgia Tech,2547,,1610612748,MIA
1610612748,2014-15,00,Dwyane Wade,Dwyane,dwyane-wade,3,G,6-4,220,"JAN 17, 1982",33.0,11,Marquette,2548,,1610612748,MIA
1610612748,2014-15,00,Josh McRoberts,Josh,josh-mcroberts,4,F,6-10,240,"FEB 28, 1987",28.0,7,Duke,201177,,1610612748,MIA
1610612748,2014-15,00,Henry Walker,Henry,henry-walker,5,F,6-6,235,"OCT 09, 1987",27.0,4,Kansas State,201611,,1610612748,MIA
1610612748,2014-15,00,Goran Dragic,Goran,goran-dragic,7,G,6-3,190,"MAY 06, 1986",29.0,6,Union Olimpija,201609,,1610612748,MIA
1610612748,2014-15,00,Tyler Johnson,Tyler,tyler-johnson,8,G,6-3,190,"MAY 07, 1992",23.0,R,Fresno State,204020,,1610612748,MIA
1610612748,2014-15,00,Luol Deng,Luol,luol-deng,9,F,6-9,220,"APR 16, 1985",30.0,10,Duke,2736,,1610612748,MIA
1610612748,2014-15,00,Chris Andersen,Chris,chris-andersen,11,F-C,6-10,245,"JUL 07, 1978",36.0,12,Blinn J.C.,2365,,1610612748,MIA
1610612748,2014-15,00,Zoran Dragic,Zoran,zoran-dragic,12,G-F,6-5,200,"JUN 22, 1989",26.0,R,Malaga,204054,,1610612748,MIA
1610612748,2014-15,00,Shabazz Napier,Shabazz,shabazz-napier,13,G,6-1,175,"JUL 14, 1991",23.0,R,Connecticut,203894,,1610612748,MIA
